race_id,driver_id,lapno,season,location,race_progress,location_cat,rel_compound_num,remaining_pits,used_2_compounds,n_dry,cc_label
94,19,44,2018,Singapore,0.7213114754098361,3,1,1,0,3,2
95,5,5,2018,Sochi,0.09433962264150944,2,1,1,0,3,0
95,36,7,2018,Sochi,0.1320754716981132,2,1,1,0,3,0
95,22,8,2018,Sochi,0.1509433962264151,2,2,1,0,3,0
95,4,9,2018,Sochi,0.16981132075471697,2,2,1,0,3,0
95,40,10,2018,Sochi,0.18867924528301888,2,2,1,0,3,0
95,34,10,2018,Sochi,0.18867924528301888,2,2,1,0,3,0
95,19,11,2018,Sochi,0.20754716981132076,2,2,2,0,3,0
95,15,12,2018,Sochi,0.22641509433962265,2,1,1,0,3,0
95,16,12,2018,Sochi,0.22641509433962265,2,2,1,0,3,0
95,12,13,2018,Sochi,0.24528301886792453,2,1,1,0,3,0
95,1,14,2018,Sochi,0.2641509433962264,2,1,1,0,3,0
95,11,18,2018,Sochi,0.33962264150943394,2,1,1,0,3,0
95,7,35,2018,Sochi,0.660377358490566,2,0,1,0,3,1
95,19,37,2018,Sochi,0.6981132075471698,2,0,1,1,3,1
95,2,39,2018,Sochi,0.7358490566037735,2,0,1,0,3,1
95,27,43,2018,Sochi,0.8113207547169812,2,0,1,0,3,1
96,19,5,2018,Suzuka,0.09433962264150944,1,1,1,0,3,0
96,11,17,2018,Suzuka,0.32075471698113206,1,2,1,0,3,0
96,27,21,2018,Suzuka,0.39622641509433965,1,2,1,0,3,1
96,15,23,2018,Suzuka,0.4339622641509434,1,1,1,0,3,0
96,2,23,2018,Suzuka,0.4339622641509434,1,1,1,0,3,0
96,33,23,2018,Suzuka,0.4339622641509434,1,1,1,0,3,0
96,1,24,2018,Suzuka,0.4528301886792453,1,1,1,0,3,0
96,16,24,2018,Suzuka,0.4528301886792453,1,2,1,0,3,1
96,34,26,2018,Suzuka,0.49056603773584906,1,2,1,0,3,0
96,12,26,2018,Suzuka,0.49056603773584906,1,2,1,0,3,1
96,5,26,2018,Suzuka,0.49056603773584906,1,1,1,0,3,0
96,39,28,2018,Suzuka,0.5283018867924528,1,2,1,0,3,1
96,22,29,2018,Suzuka,0.5471698113207547,1,1,1,0,3,0
96,38,29,2018,Suzuka,0.5471698113207547,1,2,1,0,3,1
96,25,32,2018,Suzuka,0.6037735849056604,1,1,1,0,3,0
97,40,1,2018,Austin,0.017857142857142856,2,2,1,0,3,0
97,36,1,2018,Austin,0.017857142857142856,2,1,3,0,3,0
97,41,10,2018,Austin,0.17857142857142858,2,1,2,0,3,0
97,33,10,2018,Austin,0.17857142857142858,2,1,2,0,3,0
97,38,10,2018,Austin,0.17857142857142858,2,1,2,0,3,0
97,1,11,2018,Austin,0.19642857142857142,2,1,2,0,3,0
97,11,21,2018,Austin,0.375,2,2,1,0,3,0
97,27,22,2018,Austin,0.39285714285714285,2,0,1,0,3,1
97,15,23,2018,Austin,0.4107142857142857,2,1,1,0,3,0
97,7,23,2018,Austin,0.4107142857142857,2,2,1,0,3,0
97,25,24,2018,Austin,0.42857142857142855,2,1,1,0,3,0
97,16,25,2018,Austin,0.44642857142857145,2,2,1,0,3,0
97,12,26,2018,Austin,0.4642857142857143,2,1,1,0,3,0
97,39,27,2018,Austin,0.48214285714285715,2,1,1,0,3,0
97,41,29,2018,Austin,0.5178571428571429,2,0,1,1,3,1
97,19,30,2018,Austin,0.5357142857142857,2,0,1,0,3,1
97,38,36,2018,Austin,0.6428571428571429,2,0,1,1,3,2
97,1,37,2018,Austin,0.6607142857142857,2,0,1,1,3,0
97,36,38,2018,Austin,0.6785714285714286,2,0,1,1,3,2
97,33,40,2018,Austin,0.7142857142857143,2,0,1,1,3,0
98,34,1,2018,MexicoCity,0.014084507042253521,2,0,2,0,3,0
98,39,1,2018,MexicoCity,0.014084507042253521,2,0,2,0,3,1
98,38,5,2018,MexicoCity,0.07042253521126761,2,2,2,0,3,0
98,36,10,2018,MexicoCity,0.14084507042253522,2,1,2,0,3,1
98,1,11,2018,MexicoCity,0.15492957746478872,2,1,2,0,3,0
98,15,11,2018,MexicoCity,0.15492957746478872,2,1,3,0,3,0
98,41,11,2018,MexicoCity,0.15492957746478872,2,1,1,0,3,0
98,7,12,2018,MexicoCity,0.16901408450704225,2,2,1,0,3,0
98,33,12,2018,MexicoCity,0.16901408450704225,2,1,1,0,3,0
98,27,13,2018,MexicoCity,0.18309859154929578,2,1,2,0,3,0
98,40,13,2018,MexicoCity,0.18309859154929578,2,2,1,0,3,0
98,19,16,2018,MexicoCity,0.22535211267605634,2,2,1,0,3,0
98,12,17,2018,MexicoCity,0.23943661971830985,2,1,2,0,3,0
98,11,17,2018,MexicoCity,0.23943661971830985,2,1,1,0,3,0
98,36,23,2018,MexicoCity,0.323943661971831,2,1,1,0,3,0
98,39,24,2018,MexicoCity,0.3380281690140845,2,1,1,1,3,0
98,38,26,2018,MexicoCity,0.36619718309859156,2,0,1,1,3,0
98,34,30,2018,MexicoCity,0.4225352112676056,2,0,1,0,3,1
98,4,43,2018,MexicoCity,0.6056338028169014,2,0,1,0,3,1
98,12,47,2018,MexicoCity,0.6619718309859155,2,0,1,1,3,1
98,1,47,2018,MexicoCity,0.6619718309859155,2,0,1,1,3,1
98,27,48,2018,MexicoCity,0.676056338028169,2,0,1,1,3,0
98,15,48,2018,MexicoCity,0.676056338028169,2,0,2,1,3,1
98,15,62,2018,MexicoCity,0.8732394366197183,2,1,1,1,3,2
99,15,18,2018,SaoPaulo,0.2535211267605634,1,2,2,0,3,0
99,1,19,2018,SaoPaulo,0.2676056338028169,1,2,1,0,3,0
99,38,22,2018,SaoPaulo,0.30985915492957744,1,2,1,0,3,0
99,25,25,2018,SaoPaulo,0.352112676056338,1,1,2,0,3,0
99,12,27,2018,SaoPaulo,0.38028169014084506,1,1,2,0,3,0
99,33,28,2018,SaoPaulo,0.39436619718309857,1,1,1,0,3,0
99,11,31,2018,SaoPaulo,0.43661971830985913,1,1,1,0,3,0
99,22,32,2018,SaoPaulo,0.4507042253521127,1,2,1,0,3,0
99,27,35,2018,SaoPaulo,0.49295774647887325,1,2,1,0,3,1
99,40,35,2018,SaoPaulo,0.49295774647887325,1,2,1,0,3,0
99,2,39,2018,SaoPaulo,0.5492957746478874,1,2,1,0,3,1
99,16,39,2018,SaoPaulo,0.5492957746478874,1,2,1,0,3,1
99,34,40,2018,SaoPaulo,0.5633802816901409,1,1,2,0,3,2
99,4,41,2018,SaoPaulo,0.5774647887323944,1,1,1,0,3,2
99,25,48,2018,SaoPaulo,0.676056338028169,1,0,1,1,3,2
99,39,49,2018,SaoPaulo,0.6901408450704225,1,0,1,0,3,2
99,12,53,2018,SaoPaulo,0.7464788732394366,1,0,1,1,3,2
99,15,59,2018,SaoPaulo,0.8309859154929577,1,0,1,1,3,1
100,39,1,2018,YasMarina,0.01818181818181818,3,1,1,0,3,0
100,1,7,2018,YasMarina,0.12727272727272726,3,1,1,0,3,0
100,40,7,2018,YasMarina,0.12727272727272726,3,2,1,0,3,0
100,22,7,2018,YasMarina,0.12727272727272726,3,2,1,0,3,0
100,12,15,2018,YasMarina,0.2727272727272727,3,1,1,0,3,0
100,15,16,2018,YasMarina,0.2909090909090909,3,1,2,0,3,0
100,27,17,2018,YasMarina,0.3090909090909091,3,2,1,0,3,0
100,16,26,2018,YasMarina,0.4727272727272727,3,1,1,0,3,0
100,5,27,2018,YasMarina,0.4909090909090909,3,1,1,0,3,0
100,2,33,2018,YasMarina,0.6,3,1,1,0,3,0
100,33,35,2018,YasMarina,0.6363636363636364,3,0,1,0,3,1
100,41,35,2018,YasMarina,0.6363636363636364,3,0,1,0,3,1
100,25,37,2018,YasMarina,0.6727272727272727,3,1,1,0,3,0
100,15,40,2018,YasMarina,0.7272727272727273,3,0,1,1,3,1
100,36,40,2018,YasMarina,0.7272727272727273,3,0,1,0,3,1
100,4,41,2018,YasMarina,0.7454545454545455,3,0,1,0,3,1
101,11,12,2019,Melbourne,0.20689655172413793,2,2,1,0,3,1
101,7,13,2019,Melbourne,0.22413793103448276,2,2,1,0,3,0
101,16,13,2019,Melbourne,0.22413793103448276,2,2,1,0,3,0
101,12,14,2019,Melbourne,0.2413793103448276,2,2,1,0,3,1
101,4,14,2019,Melbourne,0.2413793103448276,2,2,1,0,3,1
101,43,14,2019,Melbourne,0.2413793103448276,2,2,1,0,3,1
101,1,15,2019,Melbourne,0.25862068965517243,2,2,1,0,3,1
101,42,15,2019,Melbourne,0.25862068965517243,2,2,1,0,3,0
101,15,23,2019,Melbourne,0.39655172413793105,2,2,1,0,3,1
101,27,25,2019,Melbourne,0.43103448275862066,2,2,1,0,3,1
101,8,26,2019,Melbourne,0.4482758620689655,2,1,1,0,3,0
101,36,27,2019,Melbourne,0.46551724137931033,2,1,1,0,3,0
101,35,27,2019,Melbourne,0.46551724137931033,2,1,1,0,3,2
101,40,28,2019,Melbourne,0.4827586206896552,2,2,1,0,3,0
101,38,37,2019,Melbourne,0.6379310344827587,2,1,1,0,3,2
102,36,1,2019,Sakhir,0.017543859649122806,1,2,2,0,3,1
102,16,8,2019,Sakhir,0.14035087719298245,1,2,2,0,3,1
102,11,9,2019,Sakhir,0.15789473684210525,1,2,2,0,3,1
102,38,9,2019,Sakhir,0.15789473684210525,1,2,2,0,3,2
102,43,9,2019,Sakhir,0.15789473684210525,1,2,2,0,3,2
102,42,10,2019,Sakhir,0.17543859649122806,1,2,2,0,3,1
102,4,10,2019,Sakhir,0.17543859649122806,1,2,2,0,3,1
102,27,11,2019,Sakhir,0.19298245614035087,1,2,2,0,3,1
102,15,12,2019,Sakhir,0.21052631578947367,1,2,2,0,3,1
102,8,12,2019,Sakhir,0.21052631578947367,1,2,2,0,3,1
102,44,12,2019,Sakhir,0.21052631578947367,1,2,2,0,3,1
102,40,13,2019,Sakhir,0.22807017543859648,1,2,2,0,3,1
102,1,13,2019,Sakhir,0.22807017543859648,1,2,2,0,3,2
102,12,14,2019,Sakhir,0.24561403508771928,1,2,3,0,3,1
102,35,16,2019,Sakhir,0.2807017543859649,1,2,2,0,3,1
102,36,23,2019,Sakhir,0.40350877192982454,1,1,1,1,3,1
102,43,25,2019,Sakhir,0.43859649122807015,1,2,1,0,3,1
102,44,26,2019,Sakhir,0.45614035087719296,1,1,1,1,3,1
102,27,32,2019,Sakhir,0.5614035087719298,1,1,1,1,3,1
102,11,33,2019,Sakhir,0.5789473684210527,1,1,1,1,3,2
102,16,33,2019,Sakhir,0.5789473684210527,1,1,1,1,3,1
102,1,34,2019,Sakhir,0.5964912280701754,1,2,1,0,3,1
102,42,34,2019,Sakhir,0.5964912280701754,1,1,1,1,3,2
102,12,35,2019,Sakhir,0.6140350877192983,1,1,2,1,3,1
102,40,36,2019,Sakhir,0.631578947368421,1,1,1,1,3,1
102,15,37,2019,Sakhir,0.6491228070175439,1,1,1,1,3,2
102,12,38,2019,Sakhir,0.6666666666666666,1,1,1,1,3,2
102,8,38,2019,Sakhir,0.6666666666666666,1,1,1,1,3,2
102,4,38,2019,Sakhir,0.6666666666666666,1,1,1,1,3,2
102,38,39,2019,Sakhir,0.6842105263157895,1,2,1,0,3,1
102,35,40,2019,Sakhir,0.7017543859649122,1,1,1,1,3,2
103,25,1,2019,Shanghai,0.017857142857142856,2,1,2,0,3,0
103,35,7,2019,Shanghai,0.125,2,2,2,0,3,1
103,22,8,2019,Shanghai,0.14285714285714285,2,2,2,0,3,0
103,4,9,2019,Shanghai,0.16071428571428573,2,2,2,0,3,0
103,27,17,2019,Shanghai,0.30357142857142855,2,1,2,0,3,0
103,12,18,2019,Shanghai,0.32142857142857145,2,1,2,0,3,0
103,2,18,2019,Shanghai,0.32142857142857145,2,2,1,0,3,0
103,38,19,2019,Shanghai,0.3392857142857143,2,2,2,0,3,0
103,43,19,2019,Shanghai,0.3392857142857143,2,2,1,0,3,0
103,16,20,2019,Shanghai,0.35714285714285715,2,1,1,0,3,0
103,36,20,2019,Shanghai,0.35714285714285715,2,1,2,0,3,0
103,15,21,2019,Shanghai,0.375,2,1,2,0,3,0
103,1,22,2019,Shanghai,0.39285714285714285,2,1,2,0,3,0
103,40,22,2019,Shanghai,0.39285714285714285,2,1,2,0,3,0
103,11,25,2019,Shanghai,0.44642857142857145,2,1,1,0,3,0
103,35,30,2019,Shanghai,0.5357142857142857,2,1,1,1,3,1
103,4,33,2019,Shanghai,0.5892857142857143,2,0,1,1,3,1
103,27,34,2019,Shanghai,0.6071428571428571,2,0,1,1,3,1
103,12,35,2019,Shanghai,0.625,2,0,1,1,3,1
103,22,35,2019,Shanghai,0.625,2,0,1,1,3,1
103,1,36,2019,Shanghai,0.6428571428571429,2,0,1,1,3,1
103,15,36,2019,Shanghai,0.6428571428571429,2,0,1,1,3,1
103,25,36,2019,Shanghai,0.6428571428571429,2,0,1,1,3,2
103,38,39,2019,Shanghai,0.6964285714285714,2,0,1,1,3,1
103,40,42,2019,Shanghai,0.75,2,0,1,1,3,1
103,36,44,2019,Shanghai,0.7857142857142857,2,0,1,1,3,2
104,11,6,2019,Baku,0.11764705882352941,2,2,1,0,3,1
104,4,7,2019,Baku,0.13725490196078433,2,2,2,0,3,1
104,35,7,2019,Baku,0.13725490196078433,2,2,1,0,3,1
104,7,8,2019,Baku,0.1568627450980392,2,2,2,0,3,1
104,42,9,2019,Baku,0.17647058823529413,2,2,2,0,3,1
104,16,10,2019,Baku,0.19607843137254902,2,2,1,0,3,1
104,36,10,2019,Baku,0.19607843137254902,2,2,1,0,3,1
104,12,11,2019,Baku,0.21568627450980393,2,2,1,0,3,1
104,15,12,2019,Baku,0.23529411764705882,2,2,1,0,3,1
104,25,12,2019,Baku,0.23529411764705882,2,2,1,0,3,1
104,43,12,2019,Baku,0.23529411764705882,2,2,1,0,3,1
104,1,13,2019,Baku,0.2549019607843137,2,2,1,0,3,1
104,27,14,2019,Baku,0.27450980392156865,2,2,1,0,3,1
104,44,25,2019,Baku,0.49019607843137253,2,1,2,0,3,1
104,40,34,2019,Baku,0.6666666666666666,2,1,1,0,3,2
104,7,34,2019,Baku,0.6666666666666666,2,1,1,1,3,2
104,44,38,2019,Baku,0.7450980392156863,2,1,1,0,3,2
104,42,39,2019,Baku,0.7647058823529411,2,1,1,1,3,2
104,4,39,2019,Baku,0.7647058823529411,2,1,1,1,3,2
105,12,19,2019,Catalunya,0.2878787878787879,1,2,2,0,3,1
105,27,20,2019,Catalunya,0.30303030303030304,1,2,2,0,3,2
105,8,21,2019,Catalunya,0.3181818181818182,1,2,2,0,3,1
105,38,22,2019,Catalunya,0.3333333333333333,1,2,2,0,3,1
105,4,23,2019,Catalunya,0.3484848484848485,1,2,2,0,3,1
105,2,24,2019,Catalunya,0.36363636363636365,1,2,2,0,3,0
105,25,24,2019,Catalunya,0.36363636363636365,1,2,2,0,3,1
105,16,24,2019,Catalunya,0.36363636363636365,1,2,2,0,3,1
105,40,25,2019,Catalunya,0.3787878787878788,1,2,2,0,3,0
105,43,25,2019,Catalunya,0.3787878787878788,1,2,2,0,3,1
105,15,26,2019,Catalunya,0.3939393939393939,1,2,2,0,3,1
105,22,26,2019,Catalunya,0.3939393939393939,1,2,2,0,3,1
105,1,27,2019,Catalunya,0.4090909090909091,1,2,2,0,3,1
105,11,28,2019,Catalunya,0.42424242424242425,1,1,2,0,3,0
105,7,35,2019,Catalunya,0.5303030303030303,1,1,1,0,3,2
105,12,40,2019,Catalunya,0.6060606060606061,1,1,1,1,3,1
105,27,43,2019,Catalunya,0.6515151515151515,1,2,1,0,3,1
105,15,45,2019,Catalunya,0.6818181818181818,1,1,1,1,3,2
105,8,45,2019,Catalunya,0.6818181818181818,1,1,1,1,3,1
105,4,45,2019,Catalunya,0.6818181818181818,1,1,1,1,3,2
105,43,45,2019,Catalunya,0.6818181818181818,1,1,1,1,3,1
105,2,45,2019,Catalunya,0.6818181818181818,1,0,1,1,3,1
105,16,45,2019,Catalunya,0.6818181818181818,1,1,1,1,3,2
105,11,45,2019,Catalunya,0.6818181818181818,1,0,1,1,3,2
105,1,46,2019,Catalunya,0.696969696969697,1,1,1,1,3,2
105,40,46,2019,Catalunya,0.696969696969697,1,0,1,1,3,1
105,38,46,2019,Catalunya,0.696969696969697,1,1,1,1,3,2
105,22,46,2019,Catalunya,0.696969696969697,1,1,1,1,3,2
105,25,46,2019,Catalunya,0.696969696969697,1,1,1,1,3,2
106,7,9,2019,MonteCarlo,0.11538461538461539,3,1,1,0,3,0
106,44,10,2019,MonteCarlo,0.1282051282051282,3,1,1,0,3,0
106,1,11,2019,MonteCarlo,0.14102564102564102,3,2,1,0,3,1
106,27,11,2019,MonteCarlo,0.14102564102564102,3,2,1,0,3,0
106,15,11,2019,MonteCarlo,0.14102564102564102,3,2,2,0,3,1
106,12,11,2019,MonteCarlo,0.14102564102564102,3,2,1,0,3,0
106,2,11,2019,MonteCarlo,0.14102564102564102,3,2,1,0,3,1
106,4,11,2019,MonteCarlo,0.14102564102564102,3,2,1,0,3,1
106,16,11,2019,MonteCarlo,0.14102564102564102,3,1,1,0,3,0
106,15,12,2019,MonteCarlo,0.15384615384615385,3,1,1,1,3,0
106,38,27,2019,MonteCarlo,0.34615384615384615,3,2,2,0,3,1
106,25,30,2019,MonteCarlo,0.38461538461538464,3,2,1,0,3,1
106,8,32,2019,MonteCarlo,0.41025641025641024,3,2,1,0,3,1
106,43,40,2019,MonteCarlo,0.5128205128205128,3,2,1,0,3,1
106,42,47,2019,MonteCarlo,0.6025641025641025,3,1,1,0,3,2
106,22,50,2019,MonteCarlo,0.6410256410256411,3,2,1,0,3,1
106,38,62,2019,MonteCarlo,0.7948717948717948,3,1,1,1,3,2
107,25,3,2019,Montreal,0.04285714285714286,3,2,1,0,3,0
107,11,6,2019,Montreal,0.08571428571428572,3,1,2,0,3,0
107,38,7,2019,Montreal,0.1,3,2,1,0,3,0
107,2,8,2019,Montreal,0.11428571428571428,3,2,1,0,3,0
107,16,11,2019,Montreal,0.15714285714285714,3,1,1,0,3,0
107,8,12,2019,Montreal,0.17142857142857143,3,1,1,0,3,0
107,7,16,2019,Montreal,0.22857142857142856,3,2,1,0,3,0
107,12,26,2019,Montreal,0.37142857142857144,3,1,1,0,3,0
107,1,28,2019,Montreal,0.4,3,1,1,0,3,0
107,15,30,2019,Montreal,0.42857142857142855,3,1,1,0,3,0
107,40,33,2019,Montreal,0.4714285714285714,3,1,1,0,3,0
107,35,33,2019,Montreal,0.4714285714285714,3,0,1,0,3,1
107,22,34,2019,Montreal,0.4857142857142857,3,1,1,0,3,0
107,36,45,2019,Montreal,0.6428571428571429,3,0,1,0,3,1
107,27,48,2019,Montreal,0.6857142857142857,3,0,1,0,3,1
107,11,58,2019,Montreal,0.8285714285714286,3,0,1,1,3,2
108,2,16,2019,LeCastellet,0.3018867924528302,2,1,1,0,3,0
108,38,17,2019,LeCastellet,0.32075471698113206,2,2,1,0,3,0
108,42,18,2019,LeCastellet,0.33962264150943394,2,1,1,0,3,0
108,16,18,2019,LeCastellet,0.33962264150943394,2,1,1,0,3,0
108,25,19,2019,LeCastellet,0.3584905660377358,2,1,1,0,3,0
108,27,20,2019,LeCastellet,0.37735849056603776,2,1,1,0,3,0
108,40,21,2019,LeCastellet,0.39622641509433965,2,1,1,0,3,0
108,15,23,2019,LeCastellet,0.4339622641509434,2,1,1,0,3,0
108,1,24,2019,LeCastellet,0.4528301886792453,2,1,1,0,3,0
108,12,25,2019,LeCastellet,0.4716981132075472,2,1,1,0,3,0
108,43,25,2019,LeCastellet,0.4716981132075472,2,1,1,0,3,0
108,11,31,2019,LeCastellet,0.5849056603773585,2,0,1,0,3,1
108,8,32,2019,LeCastellet,0.6037735849056604,2,0,1,0,3,1
108,7,34,2019,LeCastellet,0.6415094339622641,2,0,1,0,3,1
108,36,39,2019,LeCastellet,0.7358490566037735,2,0,1,0,3,1
109,15,21,2019,Spielberg,0.29577464788732394,2,1,1,0,3,0
109,12,21,2019,Spielberg,0.29577464788732394,2,2,2,0,3,0
109,40,22,2019,Spielberg,0.30985915492957744,2,2,1,0,3,0
109,11,23,2019,Spielberg,0.323943661971831,2,2,1,0,3,0
109,35,24,2019,Spielberg,0.3380281690140845,2,2,1,0,3,0
109,42,25,2019,Spielberg,0.352112676056338,2,2,1,0,3,1
109,38,25,2019,Spielberg,0.352112676056338,2,2,1,0,3,0
109,36,25,2019,Spielberg,0.352112676056338,2,1,1,0,3,0
109,7,26,2019,Spielberg,0.36619718309859156,2,1,1,0,3,0
109,16,28,2019,Spielberg,0.39436619718309857,2,1,1,0,3,0
109,1,30,2019,Spielberg,0.4225352112676056,2,1,1,0,3,0
109,27,31,2019,Spielberg,0.43661971830985913,2,1,1,0,3,0
109,43,35,2019,Spielberg,0.49295774647887325,2,1,1,0,3,0
109,25,41,2019,Spielberg,0.5774647887323944,2,1,1,0,3,0
109,2,46,2019,Spielberg,0.647887323943662,2,1,1,0,3,2
109,12,50,2019,Spielberg,0.704225352112676,2,0,1,1,3,2
110,38,12,2019,Silverstone,0.23076923076923078,1,1,1,0,3,0
110,2,12,2019,Silverstone,0.23076923076923078,1,2,2,0,3,1
110,8,12,2019,Silverstone,0.23076923076923078,1,2,2,0,3,1
110,40,13,2019,Silverstone,0.25,1,2,2,0,3,1
110,27,13,2019,Silverstone,0.25,1,1,2,0,3,1
110,42,13,2019,Silverstone,0.25,1,2,2,0,3,1
110,43,13,2019,Silverstone,0.25,1,2,1,0,3,1
110,7,13,2019,Silverstone,0.25,1,2,1,0,3,0
110,36,13,2019,Silverstone,0.25,1,1,2,0,3,0
110,15,16,2019,Silverstone,0.3076923076923077,1,1,2,0,3,1
110,11,17,2019,Silverstone,0.3269230769230769,1,1,1,0,3,0
110,1,20,2019,Silverstone,0.38461538461538464,1,1,1,0,3,0
110,27,20,2019,Silverstone,0.38461538461538464,1,1,1,0,3,0
110,25,20,2019,Silverstone,0.38461538461538464,1,1,1,0,3,0
110,2,20,2019,Silverstone,0.38461538461538464,1,1,1,1,3,0
110,45,20,2019,Silverstone,0.38461538461538464,1,1,1,0,3,0
110,40,21,2019,Silverstone,0.40384615384615385,1,1,1,1,3,0
110,8,21,2019,Silverstone,0.40384615384615385,1,1,1,1,3,0
110,44,21,2019,Silverstone,0.40384615384615385,1,1,1,0,3,0
110,42,35,2019,Silverstone,0.6730769230769231,1,1,1,1,3,0
110,36,39,2019,Silverstone,0.75,1,0,1,1,3,2
110,15,45,2019,Silverstone,0.8653846153846154,1,1,1,0,3,2
112,15,5,2019,Budapest,0.07142857142857142,2,1,2,0,3,0
112,16,18,2019,Budapest,0.2571428571428571,2,1,1,0,3,0
112,8,21,2019,Budapest,0.3,2,1,1,0,3,0
112,27,25,2019,Budapest,0.35714285714285715,2,1,1,0,3,0
112,40,27,2019,Budapest,0.38571428571428573,2,1,1,0,3,0
112,42,28,2019,Budapest,0.4,2,2,1,0,3,0
112,38,28,2019,Budapest,0.4,2,1,1,0,3,0
112,43,28,2019,Budapest,0.4,2,1,1,0,3,0
112,25,29,2019,Budapest,0.4142857142857143,2,2,1,0,3,0
112,11,29,2019,Budapest,0.4142857142857143,2,2,1,0,3,1
112,1,31,2019,Budapest,0.44285714285714284,2,1,2,0,3,0
112,7,36,2019,Budapest,0.5142857142857142,2,1,1,0,3,2
112,4,38,2019,Budapest,0.5428571428571428,2,1,1,0,3,2
112,12,39,2019,Budapest,0.5571428571428572,2,1,1,0,3,2
112,15,46,2019,Budapest,0.6571428571428571,2,0,1,1,3,1
112,2,46,2019,Budapest,0.6571428571428571,2,0,1,0,3,2
112,1,48,2019,Budapest,0.6857142857142857,2,0,1,1,3,1
113,2,1,2019,Spa,0.022727272727272728,1,2,1,0,3,1
113,7,11,2019,Spa,0.25,1,2,2,0,3,1
113,38,13,2019,Spa,0.29545454545454547,1,2,1,0,3,1
113,36,14,2019,Spa,0.3181818181818182,1,2,2,0,3,1
113,12,15,2019,Spa,0.3409090909090909,1,2,2,0,3,1
113,16,15,2019,Spa,0.3409090909090909,1,2,1,0,3,1
113,22,16,2019,Spa,0.36363636363636365,1,2,1,0,3,1
113,42,19,2019,Spa,0.4318181818181818,1,2,1,0,3,1
113,40,21,2019,Spa,0.4772727272727273,1,2,1,0,3,1
113,1,22,2019,Spa,0.5,1,2,1,0,3,1
113,15,23,2019,Spa,0.5227272727272727,1,2,1,0,3,1
113,43,23,2019,Spa,0.5227272727272727,1,1,1,0,3,2
113,8,24,2019,Spa,0.5454545454545454,1,1,1,0,3,2
113,4,25,2019,Spa,0.5681818181818182,1,2,1,0,3,1
113,36,30,2019,Spa,0.6818181818181818,1,1,1,1,3,2
113,44,30,2019,Spa,0.6818181818181818,1,1,1,0,3,2
113,7,31,2019,Spa,0.7045454545454546,1,1,1,1,3,2
113,12,33,2019,Spa,0.75,1,1,1,1,3,2
114,27,1,2019,Monza,0.018867924528301886,2,1,2,0,3,2
114,12,6,2019,Monza,0.11320754716981132,2,2,3,0,3,0
114,1,19,2019,Monza,0.3584905660377358,2,2,1,0,3,1
114,40,20,2019,Monza,0.37735849056603776,2,2,1,0,3,0
114,35,21,2019,Monza,0.39622641509433965,2,2,1,0,3,1
114,36,22,2019,Monza,0.41509433962264153,2,2,1,0,3,1
114,42,23,2019,Monza,0.4339622641509434,2,1,1,0,3,0
114,44,23,2019,Monza,0.4339622641509434,2,1,1,0,3,0
114,43,26,2019,Monza,0.49056603773584906,2,2,1,0,3,1
114,11,26,2019,Monza,0.49056603773584906,2,1,1,0,3,2
114,15,27,2019,Monza,0.5094339622641509,2,2,1,0,3,1
114,27,27,2019,Monza,0.5094339622641509,2,2,1,1,3,1
114,16,28,2019,Monza,0.5283018867924528,2,1,1,0,3,2
114,38,28,2019,Monza,0.5283018867924528,2,1,1,0,3,2
114,7,29,2019,Monza,0.5471698113207547,2,2,1,0,3,1
114,2,30,2019,Monza,0.5660377358490566,2,2,1,0,3,1
114,12,41,2019,Monza,0.7735849056603774,2,0,1,1,3,1
115,7,1,2019,Singapore,0.01639344262295082,3,2,2,0,3,0
115,8,12,2019,Singapore,0.19672131147540983,3,1,2,0,3,0
115,12,19,2019,Singapore,0.3114754098360656,3,2,1,0,3,0
115,27,19,2019,Singapore,0.3114754098360656,3,2,1,0,3,0
115,40,20,2019,Singapore,0.32786885245901637,3,2,1,0,3,0
115,43,20,2019,Singapore,0.32786885245901637,3,2,1,0,3,0
115,42,20,2019,Singapore,0.32786885245901637,3,2,1,0,3,0
115,15,22,2019,Singapore,0.36065573770491804,3,2,1,0,3,0
115,22,23,2019,Singapore,0.3770491803278688,3,1,2,0,3,0
115,1,26,2019,Singapore,0.4262295081967213,3,2,1,0,3,0
115,36,31,2019,Singapore,0.5081967213114754,3,1,3,0,3,0
115,38,32,2019,Singapore,0.5245901639344263,3,0,1,0,3,1
115,35,34,2019,Singapore,0.5573770491803278,3,1,2,0,3,0
115,2,34,2019,Singapore,0.5573770491803278,3,1,1,0,3,0
115,22,35,2019,Singapore,0.5737704918032787,3,0,1,1,3,2
115,25,35,2019,Singapore,0.5737704918032787,3,0,1,0,3,1
115,7,36,2019,Singapore,0.5901639344262295,3,0,1,1,3,1
115,8,36,2019,Singapore,0.5901639344262295,3,0,1,1,3,2
115,35,36,2019,Singapore,0.5901639344262295,3,0,1,1,3,2
115,36,41,2019,Singapore,0.6721311475409836,3,0,2,1,3,2
115,36,44,2019,Singapore,0.7213114754098361,3,2,1,1,3,2
116,35,2,2019,Sochi,0.03773584905660377,2,2,2,0,3,0
116,7,16,2019,Sochi,0.3018867924528302,2,2,2,0,3,1
116,42,20,2019,Sochi,0.37735849056603776,2,2,1,0,3,1
116,25,21,2019,Sochi,0.39622641509433965,2,2,1,0,3,1
116,40,22,2019,Sochi,0.41509433962264153,2,2,2,0,3,1
